交易时间,商户名称,金额(元),类型,绝对金额(元),分类
2025-09-25 18:52:20,紫竹-民族餐厅,-10.21,消费,10.21,餐饮
2025-09-26 09:09:23,售电,-50.00,消费,50.00,生活服务
2025-09-26 09:40:21,网络缴费,200.00,充值,200.00,网络缴费
2025-09-26 13:53:45,玉兰食堂-烤盘饭,-18.35,消费,18.35,餐饮
2025-09-27 10:15:51,微信充值,100.00,充值,100.00,充值/转账
2025-09-27 13:42:12,玉兰食堂-烤盘饭,-14.93,消费,14.93,餐饮
2025-09-27 17:26:09,水吧-奶茶,-13.47,消费,13.47,饮品
2025-09-27 20:34:10,紫竹-民族餐厅,-28.51,消费,28.51,餐饮
2025-09-27 14:13:58,玉兰食堂-麻辣烫,-17.85,消费,17.85,餐饮
2025-09-28 20:27:00,紫竹-民族餐厅,-8.05,消费,8.05,餐饮
2025-09-28 11:45:59,网络缴费,50.00,充值,50.00,网络缴费
2025-09-28 15:31:17,补卡,-20.00,消费,20.00,补卡
2025-09-28 11:27:38,微信充值,100.00,充值,100.00,充值/转账
2025-09-29 08:04:46,玉兰食堂-早餐,-16.82,消费,16.82,餐饮
2025-09-29 12:12:28,售电,-20.00,消费,20.00,生活服务
2025-09-29 11:10:50,玉兰食堂-烤盘饭,-26.66,消费,26.66,餐饮
2025-09-29 19:44:27,紫竹-饺子,-14.77,消费,14.77,餐饮
2025-09-30 23:34:59,开水,-2.00,消费,2.00,浴室/开水
2025-09-30 13:36:01,昌平校区-食堂,-9.29,消费,9.29,餐饮
2025-09-30 17:49:18,水吧-奶茶,-15.39,消费,15.39,饮品
2025-09-30 08:19:16,微信充值,50.00,充值,50.00,充值/转账
2025-10-01 11:24:43,玉兰食堂-烤盘饭,-27.13,消费,27.13,餐饮
2025-10-01 14:57:41,补卡,-20.00,消费,20.00,补卡
2025-10-01 22:07:03,浴室,-2.00,消费,2.00,浴室/开水
2025-10-01 14:29:29,水吧-奶茶,-11.91,消费,11.91,饮品
2025-10-01 11:33:09,微信充值,50.00,充值,50.00,充值/转账
2025-10-02 11:50:26,玉兰食堂-烤盘饭,-16.33,消费,16.33,餐饮
2025-10-02 08:53:44,玉兰食堂-早餐,-13.43,消费,13.43,餐饮
2025-10-03 14:35:30,水吧-拿铁,-11.72,消费,11.72,饮品
2025-10-03 08:36:03,微信充值,50.00,充值,50.00,充值/转账
2025-10-04 09:47:06,玉兰食堂-早餐,-33.18,消费,33.18,餐饮
2025-10-04 09:43:37,售电,-50.00,消费,50.00,生活服务
2025-10-04 12:51:21,网络缴费,100.00,充值,100.00,网络缴费
2025-10-04 18:32:14,紫竹-鸡柳大人,-7.98,消费,7.98,餐饮
2025-10-05 14:54:33,水吧-拿铁,-15.25,消费,15.25,饮品
2025-10-05 15:52:03,补卡,-20.00,消费,20.00,补卡
2025-10-05 12:04:07,校医院,-14.08,消费,14.08,医疗
2025-10-05 20:25:36,紫竹-民族餐厅,-14.98,消费,14.98,餐饮
2025-10-05 14:10:25,水吧-奶茶,-8.44,消费,8.44,饮品
2025-10-06 21:19:53,开水,-2.00,消费,2.00,浴室/开水
2025-10-06 16:37:21,水吧-拿铁,-14.99,消费,14.99,饮品
2025-10-07 18:53:01,紫竹-民族餐厅,-33.46,消费,33.46,餐饮
2025-10-07 18:56:53,紫竹-饺子,-11.66,消费,11.66,餐饮
2025-10-07 17:39:34,紫竹-鸡柳大人,-6.91,消费,6.91,餐饮
2025-10-07 11:41:08,售电,-100.00,消费,100.00,生活服务
2025-10-07 16:34:26,水吧-奶茶,-14.42,消费,14.42,饮品
2025-10-08 15:57:19,水吧-拿铁,-15.74,消费,15.74,饮品
2025-10-08 11:53:22,微信充值,100.00,充值,100.00,充值/转账
2025-10-08 19:54:40,紫竹-鸡柳大人,-19.51,消费,19.51,餐饮
2025-10-09 09:07:05,玉兰食堂-早餐,-24.25,消费,24.25,餐饮
2025-10-09 09:15:45,售电,-100.00,消费,100.00,生活服务
2025-10-09 16:23:27,水吧-奶茶,-13.75,消费,13.75,饮品
2025-10-10 15:53:32,补卡,-20.00,消费,20.00,补卡
2025-10-10 11:51:17,玉兰食堂-麻辣烫,-34.40,消费,34.40,餐饮
2025-10-11 10:32:55,售电,-20.00,消费,20.00,生活服务
2025-10-11 23:30:41,开水,-2.00,消费,2.00,浴室/开水
2025-10-11 11:38:52,微信充值,100.00,充值,100.00,充值/转账
2025-10-11 17:36:44,紫竹-饺子,-30.70,消费,30.70,餐饮
2025-10-12 09:15:03,售电,-100.00,消费,100.00,生活服务
2025-10-12 23:32:36,开水,-2.00,消费,2.00,浴室/开水
2025-10-12 16:13:02,补卡,-20.00,消费,20.00,补卡
2025-10-13 16:39:12,补卡,-20.00,消费,20.00,补卡
2025-10-13 11:03:58,昌平校区-食堂,-23.46,消费,23.46,餐饮
2025-10-14 13:06:26,玉兰食堂-麻辣烫,-23.32,消费,23.32,餐饮
2025-10-14 21:47:18,开水,-2.00,消费,2.00,浴室/开水
2025-10-14 12:30:30,昌平校区-食堂,-19.25,消费,19.25,餐饮
2025-10-14 15:10:11,水吧-奶茶,-12.52,消费,12.52,饮品
2025-10-15 16:51:54,补卡,-20.00,消费,20.00,补卡
2025-10-15 12:24:17,昌平校区-食堂,-27.80,消费,27.80,餐饮
2025-10-15 18:48:35,紫竹-鸡柳大人,-32.69,消费,32.69,餐饮
2025-10-16 09:10:10,玉兰食堂-早餐,-13.54,消费,13.54,餐饮
2025-10-16 09:19:19,玉兰食堂-早餐,-24.59,消费,24.59,餐饮
2025-10-16 21:13:31,浴室,-2.00,消费,2.00,浴室/开水
2025-10-16 17:45:44,紫竹-民族餐厅,-9.73,消费,9.73,餐饮
2025-10-17 18:18:15,紫竹-民族餐厅,-17.57,消费,17.57,餐饮
2025-10-17 14:47:52,水吧-奶茶,-9.61,消费,9.61,饮品
2025-10-17 12:46:08,玉兰食堂-烤盘饭,-26.34,消费,26.34,餐饮
2025-10-17 13:27:11,玉兰食堂-烤盘饭,-27.77,消费,27.77,餐饮
2025-10-17 15:38:30,补卡,-20.00,消费,20.00,补卡
2025-10-18 13:52:43,玉兰食堂-烤盘饭,-26.57,消费,26.57,餐饮
2025-10-18 13:28:52,补卡,-20.00,消费,20.00,补卡
2025-10-18 08:27:15,微信充值,100.00,充值,100.00,充值/转账
2025-10-18 22:43:33,开水,-2.00,消费,2.00,浴室/开水
2025-10-18 22:05:07,开水,-2.00,消费,2.00,浴室/开水
2025-10-18 20:27:20,紫竹-民族餐厅,-11.38,消费,11.38,餐饮
2025-10-18 10:46:39,网络缴费,50.00,充值,50.00,网络缴费
2025-10-19 23:19:09,浴室,-2.00,消费,2.00,浴室/开水
2025-10-19 15:47:54,水吧-拿铁,-17.01,消费,17.01,饮品
2025-10-20 20:56:18,紫竹-饺子,-19.01,消费,19.01,餐饮
2025-10-20 13:14:33,水吧-拿铁,-10.60,消费,10.60,饮品
2025-10-20 08:05:17,玉兰食堂-早餐,-10.61,消费,10.61,餐饮
2025-10-20 16:47:17,补卡,-20.00,消费,20.00,补卡
2025-10-21 10:36:04,售电,-50.00,消费,50.00,生活服务
2025-10-21 09:33:07,售电,-50.00,消费,50.00,生活服务
2025-10-22 12:52:20,网络缴费,100.00,充值,100.00,网络缴费
2025-10-22 17:30:24,水吧-奶茶,-11.14,消费,11.14,饮品
2025-10-23 20:25:26,紫竹-饺子,-10.07,消费,10.07,餐饮
2025-10-23 11:43:59,网络缴费,100.00,充值,100.00,网络缴费
2025-10-24 21:17:00,浴室,-2.00,消费,2.00,浴室/开水
2025-10-24 16:50:46,补卡,-20.00,消费,20.00,补卡
2025-10-24 09:01:48,微信充值,50.00,充值,50.00,充值/转账
2025-10-24 08:27:55,玉兰食堂-早餐,-9.84,消费,9.84,餐饮
2025-10-24 06:07:13,玉兰食堂-早餐,-26.38,消费,26.38,餐饮
2025-10-24 18:10:36,紫竹-鸡柳大人,-11.94,消费,11.94,餐饮
2025-10-24 11:07:44,售电,-100.00,消费,100.00,生活服务
2025-10-25 11:09:12,网络缴费,100.00,充值,100.00,网络缴费
2025-10-25 08:22:18,微信充值,50.00,充值,50.00,充值/转账
2025-10-25 09:19:18,玉兰食堂-早餐,-20.47,消费,20.47,餐饮
2025-10-26 09:31:10,微信充值,200.00,充值,200.00,充值/转账
2025-10-26 07:23:27,玉兰食堂-早餐,-19.40,消费,19.40,餐饮
2025-10-26 11:19:53,昌平校区-食堂,-7.47,消费,7.47,餐饮
2025-10-26 10:55:22,校医院,-63.06,消费,63.06,医疗
2025-10-27 15:37:32,水吧-奶茶,-9.12,消费,9.12,饮品
2025-10-27 10:46:52,微信充值,100.00,充值,100.00,充值/转账
2025-10-27 22:37:38,开水,-2.00,消费,2.00,浴室/开水
2025-10-27 19:36:32,紫竹-鸡柳大人,-34.54,消费,34.54,餐饮
2025-10-28 23:08:10,浴室,-2.00,消费,2.00,浴室/开水
2025-10-28 10:08:49,微信充值,100.00,充值,100.00,充值/转账
2025-10-29 21:39:12,开水,-2.00,消费,2.00,浴室/开水
2025-10-29 20:25:30,紫竹-民族餐厅,-16.65,消费,16.65,餐饮
2025-10-31 09:03:25,售电,-100.00,消费,100.00,生活服务
2025-10-31 09:02:14,售电,-50.00,消费,50.00,生活服务
2025-10-31 11:13:42,昌平校区-食堂,-27.20,消费,27.20,餐饮
2025-10-31 09:05:01,微信充值,50.00,充值,50.00,充值/转账
2025-10-31 09:21:16,微信充值,100.00,充值,100.00,充值/转账
2025-10-31 12:21:01,玉兰食堂-麻辣烫,-26.26,消费,26.26,餐饮
2025-10-31 20:42:03,紫竹-民族餐厅,-6.48,消费,6.48,餐饮
2025-11-01 09:28:06,网络缴费,50.00,充值,50.00,网络缴费
2025-11-01 20:48:45,紫竹-鸡柳大人,-14.55,消费,14.55,餐饮
2025-11-01 12:09:13,玉兰食堂-麻辣烫,-33.14,消费,33.14,餐饮
2025-11-01 09:48:31,微信充值,50.00,充值,50.00,充值/转账
2025-11-02 09:49:17,售电,-50.00,消费,50.00,生活服务
2025-11-03 23:44:29,开水,-2.00,消费,2.00,浴室/开水
2025-11-03 16:02:22,水吧-拿铁,-10.91,消费,10.91,饮品
2025-11-03 23:37:09,开水,-2.00,消费,2.00,浴室/开水
2025-11-03 14:36:40,补卡,-20.00,消费,20.00,补卡
2025-11-04 14:49:22,玉兰食堂-麻辣烫,-26.02,消费,26.02,餐饮
2025-11-04 23:18:34,开水,-2.00,消费,2.00,浴室/开水
2025-11-04 23:49:38,开水,-2.00,消费,2.00,浴室/开水
2025-11-04 19:03:42,紫竹-饺子,-29.33,消费,29.33,餐饮
2025-11-05 09:06:15,校医院,-26.48,消费,26.48,医疗
2025-11-05 15:59:00,补卡,-20.00,消费,20.00,补卡
2025-11-06 19:16:35,紫竹-民族餐厅,-26.98,消费,26.98,餐饮
2025-11-06 18:42:25,紫竹-鸡柳大人,-24.26,消费,24.26,餐饮
2025-11-06 14:49:40,昌平校区-食堂,-21.17,消费,21.17,餐饮
2025-11-06 17:19:41,水吧-奶茶,-13.28,消费,13.28,饮品
2025-11-07 18:43:56,紫竹-民族餐厅,-15.61,消费,15.61,餐饮
2025-11-07 17:14:59,紫竹-民族餐厅,-12.18,消费,12.18,餐饮
2025-11-07 20:35:15,紫竹-民族餐厅,-11.03,消费,11.03,餐饮
2025-11-08 16:55:57,补卡,-20.00,消费,20.00,补卡
2025-11-08 16:28:49,水吧-拿铁,-12.50,消费,12.50,饮品
2025-11-08 20:26:42,紫竹-鸡柳大人,-16.35,消费,16.35,餐饮
2025-11-09 19:09:46,紫竹-饺子,-32.02,消费,32.02,餐饮
2025-11-09 13:44:14,玉兰食堂-烤盘饭,-26.34,消费,26.34,餐饮
2025-11-09 14:02:58,玉兰食堂-麻辣烫,-8.03,消费,8.03,餐饮
2025-11-10 09:24:45,售电,-20.00,消费,20.00,生活服务
2025-11-10 14:38:44,补卡,-20.00,消费,20.00,补卡
2025-11-11 15:40:16,水吧-拿铁,-17.96,消费,17.96,饮品
2025-11-11 17:18:04,紫竹-饺子,-19.71,消费,19.71,餐饮
2025-11-11 10:33:50,售电,-100.00,消费,100.00,生活服务
2025-11-11 11:35:03,昌平校区-食堂,-24.82,消费,24.82,餐饮
2025-11-11 17:39:07,紫竹-鸡柳大人,-10.61,消费,10.61,餐饮
2025-11-12 10:30:41,校医院,-8.20,消费,8.20,医疗
2025-11-12 11:43:08,玉兰食堂-麻辣烫,-30.96,消费,30.96,餐饮
2025-11-12 12:43:01,昌平校区-食堂,-16.85,消费,16.85,餐饮
2025-11-12 11:39:07,微信充值,200.00,充值,200.00,充值/转账
2025-11-12 17:07:54,紫竹-饺子,-26.66,消费,26.66,餐饮
2025-11-13 11:40:35,网络缴费,200.00,充值,200.00,网络缴费
2025-11-13 17:12:27,紫竹-鸡柳大人,-24.11,消费,24.11,餐饮
2025-11-13 14:18:07,水吧-拿铁,-16.06,消费,16.06,饮品
2025-11-14 07:57:58,玉兰食堂-早餐,-8.90,消费,8.90,餐饮
2025-11-14 20:58:51,紫竹-鸡柳大人,-19.82,消费,19.82,餐饮
2025-11-14 14:04:30,玉兰食堂-麻辣烫,-26.60,消费,26.60,餐饮
2025-11-15 06:53:17,玉兰食堂-早餐,-34.47,消费,34.47,餐饮
2025-11-15 20:47:23,紫竹-民族餐厅,-9.29,消费,9.29,餐饮
2025-11-16 16:51:08,水吧-拿铁,-15.49,消费,15.49,饮品
2025-11-16 14:34:35,玉兰食堂-麻辣烫,-26.96,消费,26.96,餐饮
2025-11-16 14:41:35,玉兰食堂-麻辣烫,-29.80,消费,29.80,餐饮
2025-11-17 08:42:09,玉兰食堂-早餐,-29.71,消费,29.71,餐饮
2025-11-17 08:58:03,微信充值,100.00,充值,100.00,充值/转账
2025-11-17 14:04:48,水吧-拿铁,-15.88,消费,15.88,饮品
2025-11-18 14:48:58,玉兰食堂-烤盘饭,-16.76,消费,16.76,餐饮
2025-11-18 20:51:00,紫竹-饺子,-7.24,消费,7.24,餐饮
2025-11-18 12:47:05,校医院,-60.85,消费,60.85,医疗
2025-11-19 13:40:59,玉兰食堂-麻辣烫,-27.31,消费,27.31,餐饮
2025-11-19 13:48:55,补卡,-20.00,消费,20.00,补卡
2025-11-20 20:35:09,紫竹-民族餐厅,-13.84,消费,13.84,餐饮
2025-11-21 17:41:28,紫竹-饺子,-6.42,消费,6.42,餐饮
2025-11-21 09:57:44,校医院,-55.57,消费,55.57,医疗
2025-11-21 20:54:47,紫竹-饺子,-12.84,消费,12.84,餐饮
2025-11-21 17:17:04,紫竹-民族餐厅,-24.48,消费,24.48,餐饮
2025-11-22 12:40:59,玉兰食堂-麻辣烫,-14.30,消费,14.30,餐饮
2025-11-22 14:23:53,昌平校区-食堂,-33.46,消费,33.46,餐饮
2025-11-22 17:54:31,水吧-奶茶,-11.31,消费,11.31,饮品
2025-11-23 11:33:54,玉兰食堂-烤盘饭,-12.25,消费,12.25,餐饮
2025-11-23 14:12:05,水吧-拿铁,-17.52,消费,17.52,饮品
2025-11-24 12:10:39,校医院,-26.67,消费,26.67,医疗
2025-11-24 13:53:18,玉兰食堂-麻辣烫,-12.15,消费,12.15,餐饮
2025-11-24 22:22:23,浴室,-2.00,消费,2.00,浴室/开水
2025-11-24 20:01:09,紫竹-饺子,-20.43,消费,20.43,餐饮
2025-11-24 14:39:28,补卡,-20.00,消费,20.00,补卡
2025-11-24 23:11:31,开水,-2.00,消费,2.00,浴室/开水
2025-11-25 20:24:53,紫竹-鸡柳大人,-14.61,消费,14.61,餐饮
2025-11-25 14:40:24,水吧-奶茶,-14.59,消费,14.59,饮品
2025-11-25 11:53:51,玉兰食堂-烤盘饭,-19.91,消费,19.91,餐饮
2025-11-26 08:05:27,玉兰食堂-早餐,-25.24,消费,25.24,餐饮
2025-11-26 11:20:55,玉兰食堂-麻辣烫,-10.98,消费,10.98,餐饮
2025-11-27 17:55:27,紫竹-鸡柳大人,-23.00,消费,23.00,餐饮
2025-11-27 10:55:36,校医院,-67.65,消费,67.65,医疗
2025-11-27 14:41:01,水吧-奶茶,-14.11,消费,14.11,饮品
2025-11-27 11:16:09,玉兰食堂-烤盘饭,-34.62,消费,34.62,餐饮
2025-11-28 22:31:02,开水,-2.00,消费,2.00,浴室/开水
2025-11-28 23:39:00,开水,-2.00,消费,2.00,浴室/开水
2025-11-28 12:48:32,校医院,-78.48,消费,78.48,医疗
2025-11-28 17:36:31,紫竹-民族餐厅,-33.36,消费,33.36,餐饮
2025-11-29 20:18:53,紫竹-鸡柳大人,-19.10,消费,19.10,餐饮
2025-11-29 16:43:01,水吧-拿铁,-13.41,消费,13.41,饮品
2025-11-29 12:33:31,玉兰食堂-麻辣烫,-17.95,消费,17.95,餐饮
2025-11-29 20:17:12,浴室,-2.00,消费,2.00,浴室/开水
2025-11-29 06:40:01,玉兰食堂-早餐,-6.58,消费,6.58,餐饮
2025-11-30 17:54:51,紫竹-饺子,-31.36,消费,31.36,餐饮
2025-11-30 11:52:06,校医院,-14.31,消费,14.31,医疗
2025-11-30 19:50:56,紫竹-民族餐厅,-11.69,消费,11.69,餐饮
2025-12-01 14:49:34,水吧-拿铁,-13.21,消费,13.21,饮品
2025-12-01 15:08:48,水吧-奶茶,-12.85,消费,12.85,饮品
2025-12-02 09:35:53,微信充值,200.00,充值,200.00,充值/转账
2025-12-05 20:57:20,浴室,-2.00,消费,2.00,浴室/开水
2025-12-05 13:50:19,玉兰食堂-麻辣烫,-23.63,消费,23.63,餐饮
2025-12-05 11:47:57,校医院,-52.02,消费,52.02,医疗
2025-12-06 08:05:25,玉兰食堂-早餐,-28.70,消费,28.70,餐饮
2025-12-06 23:23:01,浴室,-2.00,消费,2.00,浴室/开水
2025-12-06 09:52:11,校医院,-35.64,消费,35.64,医疗
2025-12-06 13:21:19,玉兰食堂-麻辣烫,-18.90,消费,18.90,餐饮
2025-12-07 23:38:49,开水,-2.00,消费,2.00,浴室/开水
2025-12-07 20:55:24,紫竹-民族餐厅,-17.19,消费,17.19,餐饮
2025-12-07 14:08:39,补卡,-20.00,消费,20.00,补卡
2025-12-07 06:03:53,玉兰食堂-早餐,-31.77,消费,31.77,餐饮
2025-12-08 11:37:09,校医院,-70.36,消费,70.36,医疗
2025-12-08 09:58:52,微信充值,200.00,充值,200.00,充值/转账
2025-12-09 16:03:38,水吧-拿铁,-17.78,消费,17.78,饮品
2025-12-09 11:02:32,微信充值,100.00,充值,100.00,充值/转账
2025-12-09 13:28:52,玉兰食堂-麻辣烫,-11.99,消费,11.99,餐饮
2025-12-09 14:10:42,昌平校区-食堂,-6.69,消费,6.69,餐饮
2025-12-09 23:04:44,浴室,-2.00,消费,2.00,浴室/开水
2025-12-10 16:46:01,水吧-拿铁,-14.06,消费,14.06,饮品
2025-12-10 08:10:54,玉兰食堂-早餐,-14.54,消费,14.54,餐饮
2025-12-10 12:37:48,校医院,-43.59,消费,43.59,医疗
2025-12-10 14:28:32,玉兰食堂-麻辣烫,-29.50,消费,29.50,餐饮
2025-12-11 10:49:30,微信充值,50.00,充值,50.00,充值/转账
2025-12-11 20:07:25,紫竹-鸡柳大人,-8.36,消费,8.36,餐饮
2025-12-11 12:54:45,玉兰食堂-烤盘饭,-10.90,消费,10.90,餐饮
2025-12-11 13:29:50,玉兰食堂-烤盘饭,-16.02,消费,16.02,餐饮
2025-12-12 20:47:55,紫竹-饺子,-19.25,消费,19.25,餐饮
2025-12-12 08:12:39,玉兰食堂-早餐,-31.41,消费,31.41,餐饮
2025-12-12 10:38:22,售电,-50.00,消费,50.00,生活服务
2025-12-13 13:11:07,昌平校区-食堂,-18.82,消费,18.82,餐饮
2025-12-13 12:29:00,售电,-100.00,消费,100.00,生活服务
2025-12-13 10:02:41,网络缴费,100.00,充值,100.00,网络缴费
2025-12-13 14:10:26,水吧-奶茶,-9.52,消费,9.52,饮品
2025-12-14 14:00:40,水吧-奶茶,-14.78,消费,14.78,饮品
2025-12-14 14:07:23,玉兰食堂-烤盘饭,-10.62,消费,10.62,餐饮
2025-12-15 19:18:30,紫竹-鸡柳大人,-15.96,消费,15.96,餐饮
2025-12-15 09:07:46,微信充值,100.00,充值,100.00,充值/转账
2025-12-16 11:29:31,玉兰食堂-麻辣烫,-11.95,消费,11.95,餐饮
2025-12-16 13:49:50,昌平校区-食堂,-32.58,消费,32.58,餐饮
2025-12-17 20:04:32,浴室,-2.00,消费,2.00,浴室/开水
2025-12-18 08:46:30,微信充值,100.00,充值,100.00,充值/转账
2025-12-19 08:21:40,玉兰食堂-早餐,-27.82,消费,27.82,餐饮
2025-12-20 06:32:44,玉兰食堂-早餐,-26.14,消费,26.14,餐饮
2025-12-20 09:44:04,微信充值,100.00,充值,100.00,充值/转账
2025-12-20 10:28:08,网络缴费,100.00,充值,100.00,网络缴费
2025-12-21 17:00:24,紫竹-饺子,-21.13,消费,21.13,餐饮
2025-12-21 23:31:17,浴室,-2.00,消费,2.00,浴室/开水
2025-12-21 08:43:37,玉兰食堂-早餐,-11.57,消费,11.57,餐饮
2025-12-22 15:24:01,水吧-拿铁,-9.26,消费,9.26,饮品
2025-12-22 11:46:11,网络缴费,100.00,充值,100.00,网络缴费
2025-12-22 21:44:52,开水,-2.00,消费,2.00,浴室/开水
2025-12-22 11:43:18,玉兰食堂-烤盘饭,-12.52,消费,12.52,餐饮
2025-12-23 15:48:34,水吧-奶茶,-15.23,消费,15.23,饮品
2025-12-23 15:43:26,水吧-奶茶,-14.13,消费,14.13,饮品
2025-12-23 21:39:07,开水,-2.00,消费,2.00,浴室/开水
2025-12-24 11:12:35,校医院,-16.69,消费,16.69,医疗
2025-12-24 06:16:06,玉兰食堂-早餐,-32.24,消费,32.24,餐饮
2025-12-25 22:04:50,开水,-2.00,消费,2.00,浴室/开水
2025-12-25 09:33:06,售电,-100.00,消费,100.00,生活服务
2025-12-26 12:13:27,售电,-50.00,消费,50.00,生活服务
2025-12-26 20:07:20,紫竹-鸡柳大人,-25.59,消费,25.59,餐饮
2025-12-26 12:50:25,网络缴费,100.00,充值,100.00,网络缴费
2025-12-26 23:43:50,浴室,-2.00,消费,2.00,浴室/开水
2025-12-27 09:48:38,校医院,-43.67,消费,43.67,医疗
2025-12-29 12:18:20,玉兰食堂-烤盘饭,-27.56,消费,27.56,餐饮
2025-12-29 17:30:09,紫竹-饺子,-11.83,消费,11.83,餐饮
2025-12-29 10:02:18,校医院,-12.94,消费,12.94,医疗
2025-12-30 19:21:03,紫竹-鸡柳大人,-9.20,消费,9.20,餐饮
2025-12-30 20:38:54,紫竹-饺子,-10.76,消费,10.76,餐饮
2025-12-31 18:05:11,紫竹-民族餐厅,-26.23,消费,26.23,餐饮
2025-12-31 22:14:40,浴室,-2.00,消费,2.00,浴室/开水
2025-12-31 12:43:03,校医院,-71.33,消费,71.33,医疗
2025-12-31 08:43:05,微信充值,100.00,充值,100.00,充值/转账
2025-12-31 08:09:42,玉兰食堂-早餐,-8.43,消费,8.43,餐饮
2025-12-31 18:36:55,紫竹-鸡柳大人,-34.42,消费,34.42,餐饮
2025-12-31 13:21:40,玉兰食堂-烤盘饭,-15.34,消费,15.34,餐饮
2026-01-01 18:50:17,紫竹-民族餐厅,-9.34,消费,9.34,餐饮
2026-01-01 15:05:20,水吧-拿铁,-11.51,消费,11.51,饮品
2026-01-01 20:44:56,紫竹-民族餐厅,-13.52,消费,13.52,餐饮
2026-01-02 11:07:52,微信充值,200.00,充值,200.00,充值/转账
2026-01-02 13:59:04,补卡,-20.00,消费,20.00,补卡
2026-01-03 18:07:51,紫竹-饺子,-26.14,消费,26.14,餐饮
2026-01-03 10:34:17,微信充值,50.00,充值,50.00,充值/转账
2026-01-03 11:45:38,校医院,-20.71,消费,20.71,医疗
2026-01-04 12:34:19,玉兰食堂-麻辣烫,-16.23,消费,16.23,餐饮
2026-01-04 20:49:49,浴室,-2.00,消费,2.00,浴室/开水
2026-01-04 22:54:34,开水,-2.00,消费,2.00,浴室/开水
2026-01-05 10:36:29,售电,-100.00,消费,100.00,生活服务
2026-01-05 13:37:46,水吧-拿铁,-9.76,消费,9.76,饮品
2026-01-06 20:32:00,紫竹-饺子,-25.73,消费,25.73,餐饮
2026-01-06 15:50:50,水吧-拿铁,-13.45,消费,13.45,饮品
2026-01-06 15:26:32,水吧-奶茶,-14.84,消费,14.84,饮品
2026-01-07 20:16:08,浴室,-2.00,消费,2.00,浴室/开水
2026-01-07 12:27:00,玉兰食堂-烤盘饭,-22.99,消费,22.99,餐饮
2026-01-07 11:00:28,校医院,-33.11,消费,33.11,医疗
2026-01-07 13:21:58,水吧-拿铁,-12.78,消费,12.78,饮品
2026-01-08 09:14:18,微信充值,50.00,充值,50.00,充值/转账
2026-01-08 11:32:47,玉兰食堂-麻辣烫,-31.74,消费,31.74,餐饮
2026-01-09 13:32:50,昌平校区-食堂,-34.33,消费,34.33,餐饮
2026-01-09 19:54:03,紫竹-饺子,-10.93,消费,10.93,餐饮
2026-01-10 10:33:25,微信充值,100.00,充值,100.00,充值/转账
2026-01-10 17:30:34,紫竹-民族餐厅,-6.44,消费,6.44,餐饮
2026-01-10 09:59:56,网络缴费,100.00,充值,100.00,网络缴费
2026-01-11 16:26:25,水吧-奶茶,-17.75,消费,17.75,饮品
2026-01-12 13:00:57,水吧-拿铁,-8.10,消费,8.10,饮品
2026-01-12 17:29:40,紫竹-民族餐厅,-34.43,消费,34.43,餐饮
2026-01-12 13:18:27,昌平校区-食堂,-28.87,消费,28.87,餐饮
2026-01-12 19:19:13,紫竹-鸡柳大人,-14.32,消费,14.32,餐饮
2026-01-13 12:26:41,售电,-50.00,消费,50.00,生活服务
2026-01-14 12:54:28,玉兰食堂-烤盘饭,-22.95,消费,22.95,餐饮
2026-01-15 20:26:30,紫竹-鸡柳大人,-6.46,消费,6.46,餐饮
2026-01-15 14:10:18,水吧-拿铁,-8.08,消费,8.08,饮品
2026-01-15 14:31:58,玉兰食堂-麻辣烫,-16.95,消费,16.95,餐饮
2026-01-15 20:04:28,紫竹-鸡柳大人,-34.54,消费,34.54,餐饮
2026-01-16 23:48:07,浴室,-2.00,消费,2.00,浴室/开水
2026-01-17 14:02:37,补卡,-20.00,消费,20.00,补卡
2026-01-17 11:46:49,网络缴费,200.00,充值,200.00,网络缴费
2026-01-18 08:37:10,微信充值,50.00,充值,50.00,充值/转账
2026-01-19 15:36:41,水吧-奶茶,-17.59,消费,17.59,饮品
2026-01-21 13:24:34,玉兰食堂-烤盘饭,-20.96,消费,20.96,餐饮
2026-01-22 11:34:38,网络缴费,100.00,充值,100.00,网络缴费
